crashid,year,month,day,crashtype,bus,heavytruck,articulatedtruck,speedlimit,fatalities,rainfall
1199512010518,1995,12,1,Single vehicle,f,,f,60,2,0
1199512010520,1995,12,1,Pedestrian,f,,f,60,1,0
1199512010519,1995,12,1,Multiple vehicle,f,,f,60,1,0
3199512010379,1995,12,1,Single vehicle,f,,f,100,1,0
1199512010516,1995,12,1,Multiple vehicle,f,,f,60,1,0
3199512010378,1995,12,1,Multiple vehicle,f,,f,100,1,0
6199601010001,1996,1,1,Pedestrian,f,,f,60,1,40
4199602010020,1996,2,1,Single vehicle,f,,f,110,1,2
4199602010019,1996,2,1,Single vehicle,f,,f,110,1,2
3199604010067,1996,4,1,Single vehicle,f,,f,60,1,0.4
1199604010113,1996,4,1,Multiple vehicle,f,,f,100,1,0.4
2199604010114,1996,4,1,Single vehicle,f,,f,110,1,0.4
1199604010114,1996,4,1,Pedestrian,f,,f,60,1,0.4
2199604010113,1996,4,1,Pedestrian,f,,f,60,1,0.4
7199605010016,1996,5,1,Single vehicle,f,,f,900,1,0
2199605010149,1996,5,1,Multiple vehicle,f,,t,90,1,0
2199605010148,1996,5,1,Multiple vehicle,f,,f,60,1,0
1199605010169,1996,5,1,Multiple vehicle,f,,f,80,1,0
4199605010060,1996,5,1,Pedestrian,f,,f,60,1,0
1199605010167,1996,5,1,Multiple vehicle,f,,t,110,1,0
5199605010080,1996,5,1,Single vehicle,f,,f,110,6,0
1199605010168,1996,5,1,Pedestrian,f,,f,60,1,0
1199606010213,1996,6,1,Multiple vehicle,f,,t,100,1,0
4199606010073,1996,6,1,Pedestrian,f,,f,100,1,0
3199606010112,1996,6,1,Pedestrian,f,,f,100,1,0
5199607010108,1996,7,1,Single vehicle,f,,f,110,1,1
5199607010107,1996,7,1,Single vehicle,f,,f,110,1,1
4199608010099,1996,8,1,Single vehicle,f,,t,110,1,2
5199608010127,1996,8,1,Single vehicle,f,,f,60,1,2
1199608010313,1996,8,1,Pedestrian,f,,f,70,1,2
2199608010229,1996,8,1,Multiple vehicle,f,,f,100,1,2
4199609010116,1996,9,1,Single vehicle,f,,t,110,1,0
5199609010150,1996,9,1,Multiple vehicle,f,,f,100,1,0
2199609010263,1996,9,1,Single vehicle,f,,f,60,1,0
3199609010201,1996,9,1,Single vehicle,f,,f,100,1,0
4199609010117,1996,9,1,Multiple vehicle,f,,f,60,1,0
2199611010329,1996,11,1,Multiple vehicle,f,,f,60,1,0
1199611010451,1996,11,1,Pedestrian,f,,t,60,1,0
1199611010450,1996,11,1,Single vehicle,f,,t,100,1,0
2199611010328,1996,11,1,Multiple vehicle,f,,f,60,1,0
5199611010182,1996,11,1,Single vehicle,f,,f,110,1,0
3199611010267,1996,11,1,Single vehicle,f,,f,110,1,0
8199611010013,1996,11,1,Single vehicle,f,,f,-9,1,0
5199611010183,1996,11,1,Pedestrian,f,,f,60,1,0
4199612010150,1996,12,1,Multiple vehicle,f,,f,100,1,1
3199612010305,1996,12,1,Multiple vehicle,f,,f,60,1,1
1199612010494,1996,12,1,Multiple vehicle,f,,f,60,1,1
7199612010052,1996,12,1,Single vehicle,f,,f,900,1,1
1199701010004,1997,1,1,Single vehicle,f,,f,100,1,0
2199701010001,1997,1,1,Multiple vehicle,f,,f,100,1,0
1199701010003,1997,1,1,Single vehicle,f,,f,60,1,0
2199701010003,1997,1,1,Multiple vehicle,f,,f,100,3,0
1199701010002,1997,1,1,Pedestrian,f,,f,60,1,0
1199701010001,1997,1,1,Pedestrian,f,,f,80,1,0
3199701010001,1997,1,1,Single vehicle,f,,f,70,1,0
2199701010002,1997,1,1,Pedestrian,f,,f,60,1,0
3199701010002,1997,1,1,Single vehicle,f,,f,70,1,0
1199701010005,1997,1,1,Single vehicle,f,,f,100,1,0
5199701010001,1997,1,1,Multiple vehicle,f,,f,80,1,0
1199701010006,1997,1,1,Single vehicle,f,,f,60,2,0
1199702010061,1997,2,1,Single vehicle,f,,f,100,1,0
8199702010002,1997,2,1,Multiple vehicle,f,,f,-9,1,0
3199702010027,1997,2,1,Single vehicle,f,,f,60,1,0
5199702010016,1997,2,1,Pedestrian,f,,f,100,1,0
2199703010056,1997,3,1,Single vehicle,f,,f,100,1,0
2199703010057,1997,3,1,Multiple vehicle,f,,f,60,1,0
3199703010056,1997,3,1,Pedestrian,f,,f,60,1,0
4199703010022,1997,3,1,Multiple vehicle,f,,t,100,1,0
7199703010005,1997,3,1,Pedestrian,f,,f,60,1,0
2199703010058,1997,3,1,Single vehicle,f,,f,100,1,0
1199703010103,1997,3,1,Single vehicle,f,,f,100,1,0
3199704010083,1997,4,1,Multiple vehicle,f,,f,100,1,0
1199704010139,1997,4,1,Multiple vehicle,f,,t,100,2,0
1199704010140,1997,4,1,Multiple vehicle,f,,f,60,1,0
1199705010178,1997,5,1,Multiple vehicle,f,,f,100,1,0
1199706010234,1997,6,1,Pedestrian,f,,f,60,1,0
1199706010233,1997,6,1,Single vehicle,f,,f,100,1,0
1199706010235,1997,6,1,Single vehicle,f,,f,100,1,0
2199706010147,1997,6,1,Single vehicle,f,,f,100,1,0
2199707010167,1997,7,1,Single vehicle,f,,t,100,1,0
3199707010155,1997,7,1,Multiple vehicle,f,,f,100,1,0
1199707010266,1997,7,1,Multiple vehicle,f,,f,60,1,0
4199708010071,1997,8,1,Multiple vehicle,f,,f,110,1,0
3199708010185,1997,8,1,Multiple vehicle,f,,f,100,2,0
1199708010317,1997,8,1,Single vehicle,f,,f,100,1,0
3199708010183,1997,8,1,Pedestrian,f,,f,60,1,0
3199708010184,1997,8,1,Multiple vehicle,f,,t,60,1,0
5199708010110,1997,8,1,Pedestrian,f,,f,60,1,0
1199708010316,1997,8,1,Multiple vehicle,f,,f,100,1,0
4199709010082,1997,9,1,Single vehicle,f,,f,110,2,1.8
2199709010227,1997,9,1,Multiple vehicle,f,,f,70,1,1.8
3199709010217,1997,9,1,Single vehicle,f,,f,100,1,1.8
3199709010216,1997,9,1,Single vehicle,f,,t,100,1,1.8
5199710010137,1997,10,1,Single vehicle,f,,t,110,1,0
2199710010253,1997,10,1,Multiple vehicle,f,,f,100,1,0
2199710010254,1997,10,1,Multiple vehicle,f,,f,60,1,0
7199711010046,1997,11,1,Multiple vehicle,f,,t,900,1,0
1199711010434,1997,11,1,Single vehicle,f,,f,80,1,0
3199711010268,1997,11,1,Multiple vehicle,f,,f,60,1,0
1199711010433,1997,11,1,Multiple vehicle,f,,t,100,1,0
2199711010279,1997,11,1,Single vehicle,f,,f,60,1,0
1199711010435,1997,11,1,Multiple vehicle,f,,f,60,1,0
4199711010101,1997,11,1,Multiple vehicle,f,,f,60,1,0
5199801010002,1998,1,1,Single vehicle,f,,f,60,1,0
5199801010001,1998,1,1,Pedestrian,f,,f,60,1,0
3199801010001,1998,1,1,Single vehicle,f,,f,100,2,0
1199801010001,1998,1,1,Multiple vehicle,f,,t,100,1,0
6199801010001,1998,1,1,Single vehicle,f,,f,60,1,0
7199802010004,1998,2,1,Single vehicle,f,,f,900,2,0
5199802010017,1998,2,1,Single vehicle,f,,f,110,2,0
1199803010072,1998,3,1,Single vehicle,f,,f,110,1,0
5199803010028,1998,3,1,Single vehicle,f,,f,110,1,0
3199803010033,1998,3,1,Multiple vehicle,f,,f,80,1,0
1199803010075,1998,3,1,Multiple vehicle,f,,f,100,2,0
1199803010073,1998,3,1,Single vehicle,f,,f,110,1,0
2199803010051,1998,3,1,Single vehicle,f,,f,100,1,0
6199803010008,1998,3,1,Multiple vehicle,f,,f,100,1,0
5199803010029,1998,3,1,Single vehicle,f,,t,110,1,0
1199803010074,1998,3,1,Multiple vehicle,f,,f,110,2,0
1199804010125,1998,4,1,Pedestrian,f,,f,60,1,0
1199804010126,1998,4,1,Single vehicle,f,,f,100,1,0
8199805010008,1998,5,1,Single vehicle,f,,f,-9,1,0
2199805010117,1998,5,1,Pedestrian,f,,f,60,1,0
1199805010164,1998,5,1,Single vehicle,f,,f,100,1,0
2199805010116,1998,5,1,Pedestrian,f,,f,60,1,0
3199805010072,1998,5,1,Multiple vehicle,f,,f,60,1,0
5199805010060,1998,5,1,Pedestrian,f,,f,60,1,0
1199805010166,1998,5,1,Multiple vehicle,f,,f,90,1,0
1199805010165,1998,5,1,Multiple vehicle,f,,f,60,1,0
4199806010071,1998,6,1,Single vehicle,f,,f,100,1,0
1199806010219,1998,6,1,Multiple vehicle,f,,f,60,1,0
3199806010086,1998,6,1,Pedestrian,f,,f,60,1,0
5199806010078,1998,6,1,Single vehicle,f,,f,110,1,0
1199807010263,1998,7,1,Multiple vehicle,f,,f,60,2,0
2199807010164,1998,7,1,Pedestrian,f,,f,60,1,0
2199807010166,1998,7,1,Multiple vehicle,f,,f,60,2,0
2199807010165,1998,7,1,Single vehicle,f,,f,100,1,0
3199808010139,1998,8,1,Pedestrian,f,,f,70,1,3.5
5199808010110,1998,8,1,Single vehicle,f,,f,110,1,3.5
1199808010296,1998,8,1,Single vehicle,f,,f,100,1,3.5
2199808010200,1998,8,1,Single vehicle,f,,f,100,1,3.5
1199808010297,1998,8,1,Single vehicle,f,,f,60,1,3.5
7199808010035,1998,8,1,Multiple vehicle,f,,f,80,1,3.5
1199809010339,1998,9,1,Single vehicle,f,,f,100,1,0
7199809010046,1998,9,1,Multiple vehicle,f,,f,900,1,0
7199809010047,1998,9,1,Single vehicle,f,,f,900,1,0
2199809010218,1998,9,1,Pedestrian,f,,f,60,1,0
1199809010340,1998,9,1,Single vehicle,f,,f,100,1,0
3199810010182,1998,10,1,Multiple vehicle,f,,f,100,1,0
1199810010370,1998,10,1,Pedestrian,f,,f,60,1,0
1199810010371,1998,10,1,Multiple vehicle,f,,f,100,2,0
4199810010116,1998,10,1,Pedestrian,f,,f,80,1,0
3199811010201,1998,11,1,Single vehicle,f,,f,80,1,0
1199811010413,1998,11,1,Single vehicle,f,,f,110,1,0
2199811010286,1998,11,1,Single vehicle,f,,f,80,1,0
2199811010285,1998,11,1,Single vehicle,f,,f,100,1,0
7199811010055,1998,11,1,Single vehicle,f,,f,900,1,0
2199811010284,1998,11,1,Pedestrian,f,,t,100,1,0
1199812010442,1998,12,1,Single vehicle,f,,f,80,1,0
1199812010441,1998,12,1,Multiple vehicle,f,,t,100,1,0
1199901010001,1999,1,1,Single vehicle,f,,f,100,1,0
4199902010015,1999,2,1,Single vehicle,f,,f,100,1,0
1199902010047,1999,2,1,Multiple vehicle,f,,f,100,1,0
4199902010016,1999,2,1,Single vehicle,f,,f,110,1,0
1199902010046,1999,2,1,Single vehicle,f,,f,100,1,0
2199902010030,1999,2,1,Multiple vehicle,f,,t,80,1,0
5199902010015,1999,2,1,Single vehicle,f,,f,110,1,0
2199903010055,1999,3,1,Multiple vehicle,f,,f,80,1,0
2199903010056,1999,3,1,Single vehicle,f,,f,100,1,0
5199903010030,1999,3,1,Single vehicle,f,,f,60,1,0
3199903010034,1999,3,1,Single vehicle,f,,f,100,1,0
1199904010139,1999,4,1,Single vehicle,f,,f,100,3,0
1199904010141,1999,4,1,Multiple vehicle,f,,f,100,1,0
4199904010032,1999,4,1,Pedestrian,f,,f,60,1,0
1199904010140,1999,4,1,Multiple vehicle,f,,f,100,1,0
1199904010142,1999,4,1,Multiple vehicle,f,,f,80,1,0
1199904010145,1999,4,1,Single vehicle,f,,f,100,1,0
1199904010143,1999,4,1,Pedestrian,f,,f,60,1,0
1199904010144,1999,4,1,Pedestrian,f,,f,60,1,0
4199904010033,1999,4,1,Multiple vehicle,t,,f,60,1,0
3199905010075,1999,5,1,Pedestrian,f,,f,60,1,0
3199905010076,1999,5,1,Multiple vehicle,f,,f,70,1,0
1199905010180,1999,5,1,Single vehicle,f,,f,80,1,0
2199906010153,1999,6,1,Single vehicle,f,,f,100,1,8
4199906010065,1999,6,1,Single vehicle,f,,f,110,1,8
1199906010234,1999,6,1,Single vehicle,f,,f,100,1,8
3199907010119,1999,7,1,Multiple vehicle,f,,f,80,1,2.6
2199907010175,1999,7,1,Single vehicle,f,,f,100,2,2.6
7199907010019,1999,7,1,Pedestrian,f,,f,900,1,2.6
1199908010304,1999,8,1,Single vehicle,f,,f,80,3,0
5199908010105,1999,8,1,Single vehicle,f,,f,100,1,0
6199908010030,1999,8,1,Single vehicle,f,,f,60,1,0
1199908010305,1999,8,1,Multiple vehicle,f,,f,100,2,0
2199908010206,1999,8,1,Single vehicle,f,,f,110,1,0
1199909010340,1999,9,1,Single vehicle,f,,t,110,1,0
5199909010125,1999,9,1,Single vehicle,f,,f,110,1,0
2199909010229,1999,9,1,Multiple vehicle,f,,f,70,1,0
5199909010124,1999,9,1,Multiple vehicle,f,,f,80,1,0
3199909010163,1999,9,1,Single vehicle,f,,f,100,1,0
1199909010341,1999,9,1,Multiple vehicle,f,,t,100,1,0
4199910010100,1999,10,1,Multiple vehicle,f,,t,110,2,0
4199910010101,1999,10,1,Multiple vehicle,f,,f,80,1,0
1199910010383,1999,10,1,Multiple vehicle,f,,t,100,1,0
1199910010384,1999,10,1,Single vehicle,f,,f,100,1,0
2199911010287,1999,11,1,Multiple vehicle,f,,f,80,1,0
5199911010158,1999,11,1,Single vehicle,f,,f,110,1,0
5199911010157,1999,11,1,Single vehicle,f,,f,100,1,0
2199912010315,1999,12,1,Multiple vehicle,f,,t,100,1,0
2199912010314,1999,12,1,Multiple vehicle,f,,t,100,1,0
2199912010313,1999,12,1,Pedestrian,f,,f,100,1,0
2200001010001,2000,1,1,Pedestrian,f,,f,60,1,1.6
1200001010001,2000,1,1,Multiple vehicle,f,,f,60,1,1.6
1200001010002,2000,1,1,Multiple vehicle,f,,f,100,1,1.6
2200001010002,2000,1,1,Pedestrian,f,,f,60,1,1.6
5200001010001,2000,1,1,Single vehicle,f,,f,110,1,1.6
1200001010003,2000,1,1,Pedestrian,f,,f,80,1,1.6
1200002010044,2000,2,1,Multiple vehicle,f,,f,60,1,0
1200003010087,2000,3,1,Pedestrian,f,,f,50,1,0
2200003010056,2000,3,1,Pedestrian,f,,f,90,1,0
5200003010027,2000,3,1,Multiple vehicle,f,,f,70,1,0
1200004010131,2000,4,1,Multiple vehicle,f,,f,100,1,0
3200004010070,2000,4,1,Pedestrian,f,,f,50,1,0
3200004010071,2000,4,1,Single vehicle,f,,f,100,1,0
2200004010099,2000,4,1,Multiple vehicle,f,,f,70,1,0
4200004010031,2000,4,1,Multiple vehicle,f,,f,100,1,0
3200004010072,2000,4,1,Single vehicle,f,,f,100,1,0
1200004010130,2000,4,1,Single vehicle,f,,f,60,1,0
4200005010045,2000,5,1,Multiple vehicle,f,,f,100,1,10
4200005010046,2000,5,1,Pedestrian,f,,f,60,1,10
1200005010182,2000,5,1,Single vehicle,f,,f,100,1,10
4200005010047,2000,5,1,Single vehicle,f,,f,60,1,10
1200005010180,2000,5,1,Multiple vehicle,f,,f,90,1,10
1200005010181,2000,5,1,Pedestrian,f,,f,60,1,10
2200006010166,2000,6,1,Single vehicle,f,,f,100,1,6.4
1200006010232,2000,6,1,Pedestrian,f,,f,60,1,6.4
3200007010138,2000,7,1,Pedestrian,f,,f,60,1,1.5
1200007010277,2000,7,1,Single vehicle,f,,f,60,1,1.5
5200007010084,2000,7,1,Single vehicle,f,,f,80,2,1.5
2200008010225,2000,8,1,Multiple vehicle,f,,f,60,1,0
1200008010325,2000,8,1,Pedestrian,f,,f,60,1,0
3200008010166,2000,8,1,Pedestrian,f,,f,100,1,0
4200009010098,2000,9,1,Single vehicle,f,,f,100,1,1
5200009010113,2000,9,1,Single vehicle,f,,f,-9,1,1
1200009010355,2000,9,1,Pedestrian,f,,f,50,1,1
1200009010356,2000,9,1,Single vehicle,f,,f,100,1,1
1200009010357,2000,9,1,Single vehicle,f,,f,50,1,1
4200010010112,2000,10,1,Single vehicle,f,,f,70,1,4
6200010010028,2000,10,1,Single vehicle,f,,f,110,1,4
4200010010113,2000,10,1,Single vehicle,f,,f,60,1,4
2200010010281,2000,10,1,Single vehicle,f,,f,100,1,4
8200010010012,2000,10,1,Single vehicle,f,,f,-9,1,4
5200010010132,2000,10,1,Multiple vehicle,f,,f,60,1,4
2200011010309,2000,11,1,Multiple vehicle,f,,f,100,1,0
2200011010308,2000,11,1,Single vehicle,f,,f,110,1,0
1200011010436,2000,11,1,Pedestrian,f,,f,50,1,0
1200011010437,2000,11,1,Single vehicle,f,,f,100,1,0
5200011010152,2000,11,1,Single vehicle,f,,f,110,1,0
2200012010346,2000,12,1,Single vehicle,f,,f,100,1,1.6
7200012010045,2000,12,1,Single vehicle,f,,f,900,1,1.6
2200012010345,2000,12,1,Single vehicle,f,,f,60,1,1.6
5200101010001,2001,1,1,Multiple vehicle,f,,f,80,1,0
1200101010001,2001,1,1,Single vehicle,f,,f,100,1,0
1200101010002,2001,1,1,Single vehicle,f,,f,100,1,0
2200102010038,2001,2,1,Multiple vehicle,f,,f,100,2,0
3200102010026,2001,2,1,Multiple vehicle,f,,f,60,1,0
3200102010025,2001,2,1,Multiple vehicle,f,,t,100,1,0
1200102010032,2001,2,1,Multiple vehicle,f,,f,100,1,0
1200102010031,2001,2,1,Multiple vehicle,f,,t,100,2,0
1200102010033,2001,2,1,Multiple vehicle,t,,f,100,1,0
2200103010068,2001,3,1,Pedestrian,f,,f,60,1,0
2200103010067,2001,3,1,Multiple vehicle,f,,f,100,1,0
2200103010066,2001,3,1,Single vehicle,f,,f,100,1,0
4200103010019,2001,3,1,Single vehicle,f,,f,100,1,0
1200103010066,2001,3,1,Single vehicle,f,,f,100,1,0
4200104010032,2001,4,1,Single vehicle,f,,f,60,1,0
4200104010031,2001,4,1,Single vehicle,f,,t,110,1,0
1200104010106,2001,4,1,Single vehicle,f,,f,110,1,0
1200105010148,2001,5,1,Pedestrian,f,,f,60,1,0.2
1200105010145,2001,5,1,Single vehicle,f,,f,100,1,0.2
1200105010147,2001,5,1,Single vehicle,f,,f,50,1,0.2
1200105010146,2001,5,1,Pedestrian,f,,f,60,1,0.2
2200106010153,2001,6,1,Single vehicle,f,,f,60,1,0.4
3200106010110,2001,6,1,Single vehicle,f,,t,100,1,0.4
5200106010068,2001,6,1,Single vehicle,f,,f,110,1,0.4
3200106010111,2001,6,1,Multiple vehicle,f,,f,60,1,0.4
1200107010231,2001,7,1,Single vehicle,f,,f,60,1,0
3200107010137,2001,7,1,Single vehicle,f,,f,100,1,0
2200107010193,2001,7,1,Pedestrian,f,,f,60,1,0
4200107010070,2001,7,1,Single vehicle,f,,f,60,1,0
1200108010275,2001,8,1,Multiple vehicle,f,,f,70,1,6
1200108010276,2001,8,1,Multiple vehicle,f,,f,100,1,6
1200108010277,2001,8,1,Multiple vehicle,f,,t,110,1,6
2200108010224,2001,8,1,Multiple vehicle,f,,t,90,2,6
1200108010274,2001,8,1,Multiple vehicle,f,,f,80,1,6
2200108010225,2001,8,1,Multiple vehicle,f,,f,70,1,6
3200109010191,2001,9,1,Multiple vehicle,f,,f,90,1,0.2
1200109010319,2001,9,1,Single vehicle,f,,f,100,1,0.2
3200109010190,2001,9,1,Pedestrian,f,,f,60,1,0.2
7200109010027,2001,9,1,Single vehicle,f,,f,900,2,0.2
2200109010257,2001,9,1,Pedestrian,f,,f,60,1,0.2
4200109010091,2001,9,1,Multiple vehicle,f,,f,110,1,0.2
3200109010192,2001,9,1,Pedestrian,f,,f,60,1,0.2
5200109010104,2001,9,1,Multiple vehicle,f,,f,110,1,0.2
3200109010193,2001,9,1,Single vehicle,f,,f,100,1,0.2
2200110010291,2001,10,1,Multiple vehicle,f,,f,60,1,7.6
3200110010219,2001,10,1,Single vehicle,f,,f,100,1,7.6
4200110010105,2001,10,1,Single vehicle,f,,f,110,1,7.6
7200110010031,2001,10,1,Single vehicle,f,,f,900,1,7.6
2200111010336,2001,11,1,Multiple vehicle,f,,f,100,1,1
1200111010396,2001,11,1,Multiple vehicle,f,,f,100,1,1
3200111010249,2001,11,1,Multiple vehicle,f,,f,80,1,1
1200112010439,2001,12,1,Single vehicle,f,,f,100,1,0.6
7200112010038,2001,12,1,Single vehicle,f,,f,900,2,0.6
1200112010440,2001,12,1,Single vehicle,f,,f,70,1,0.6
1200201010001,2002,1,1,Multiple vehicle,f,f,f,100,1,1.4
2200201010002,2002,1,1,Pedestrian,f,,f,100,1,1.4
2200201010001,2002,1,1,Multiple vehicle,f,,f,100,2,1.4
1200202010038,2002,2,1,Single vehicle,f,f,f,50,3,0
4200202010015,2002,2,1,Pedestrian,f,f,f,80,1,0
1200202010037,2002,2,1,Single vehicle,f,f,f,60,1,0
1200202010039,2002,2,1,Multiple vehicle,f,f,f,100,1,0
2200202010032,2002,2,1,Multiple vehicle,f,,f,100,1,0
1200202010040,2002,2,1,Single vehicle,f,f,f,80,1,0
1200202010041,2002,2,1,Multiple vehicle,f,t,f,60,1,0
7200202010002,2002,2,1,Single vehicle,f,f,f,60,1,0
6200203010008,2002,3,1,Multiple vehicle,f,,f,100,1,0
3200203010039,2002,3,1,Multiple vehicle,f,f,f,80,1,0
5200203010027,2002,3,1,Single vehicle,f,,f,70,1,0
1200203010076,2002,3,1,Pedestrian,f,f,f,60,1,0
1200203010075,2002,3,1,Single vehicle,f,f,f,60,1,0
2200204010105,2002,4,1,Pedestrian,f,,f,50,1,0
2200204010104,2002,4,1,Single vehicle,f,,f,60,1,0
3200204010062,2002,4,1,Single vehicle,f,f,f,100,1,0
1200204010121,2002,4,1,Pedestrian,f,f,f,60,1,0
6200205010020,2002,5,1,Single vehicle,f,,f,60,1,0
2200205010132,2002,5,1,Multiple vehicle,f,,f,100,2,0
5200205010052,2002,5,1,Multiple vehicle,f,,t,110,2,0
5200205010053,2002,5,1,Single vehicle,f,,f,70,1,0
1200206010208,2002,6,1,Multiple vehicle,f,f,t,100,3,3
1200206010209,2002,6,1,Multiple vehicle,f,f,f,60,1,3
5200206010071,2002,6,1,Pedestrian,f,,f,60,1,3
2200206010171,2002,6,1,Single vehicle,f,,f,-9,1,3
5200206010072,2002,6,1,Multiple vehicle,f,,f,110,3,3
3200206010111,2002,6,1,Single vehicle,t,f,f,80,1,3
5200207010082,2002,7,1,Single vehicle,f,,f,110,1,0
2200207010201,2002,7,1,Single vehicle,f,,f,100,1,0
5200207010083,2002,7,1,Single vehicle,f,,f,110,1,0
2200209010250,2002,9,1,Single vehicle,f,,f,70,1,0.2
4200209010083,2002,9,1,Single vehicle,f,f,f,80,1,0.2
3200210010209,2002,10,1,Single vehicle,f,f,f,90,1,0.2
4200210010096,2002,10,1,Multiple vehicle,f,f,f,110,1,0.2
4200210010095,2002,10,1,Multiple vehicle,f,f,f,110,2,0.2
1200210010384,2002,10,1,Single vehicle,f,f,f,110,1,0.2
3200211010240,2002,11,1,Single vehicle,f,f,f,100,2,0
2200211010303,2002,11,1,Multiple vehicle,f,,f,100,1,0
3200212010265,2002,12,1,Multiple vehicle,f,f,f,60,1,1.4
1200212010462,2002,12,1,Multiple vehicle,f,f,f,100,1,1.4
2200212010332,2002,12,1,Single vehicle,f,,f,-9,1,1.4
3200212010267,2002,12,1,Multiple vehicle,f,f,t,100,1,1.4
5200212010152,2002,12,1,Single vehicle,f,,f,60,1,1.4
4200212010121,2002,12,1,Pedestrian,f,f,f,60,1,1.4
3200212010266,2002,12,1,Single vehicle,f,f,f,100,1,1.4
1200212010463,2002,12,1,Single vehicle,f,f,f,100,1,1.4
1200301010002,2003,1,1,Multiple vehicle,f,f,f,110,2,4.8
3200301010001,2003,1,1,Multiple vehicle,f,f,f,100,1,4.8
4200301010001,2003,1,1,Multiple vehicle,f,f,f,100,1,4.8
5200301010002,2003,1,1,Single vehicle,f,,f,90,1,4.8
1200301010003,2003,1,1,Single vehicle,f,f,f,60,1,4.8
4200301010003,2003,1,1,Single vehicle,f,f,f,110,1,4.8
4200301010002,2003,1,1,Pedestrian,f,f,f,60,1,4.8
5200301010001,2003,1,1,Single vehicle,f,,f,60,1,4.8
1200301010001,2003,1,1,Single vehicle,f,f,f,100,1,4.8
4200302010011,2003,2,1,Multiple vehicle,f,f,t,100,1,0
2200302010021,2003,2,1,Multiple vehicle,f,f,f,100,1,0
5200302010018,2003,2,1,Pedestrian,f,,f,110,1,0
5200302010019,2003,2,1,Single vehicle,f,,f,110,2,0
2200302010020,2003,2,1,Pedestrian,f,f,f,70,1,0
2200303010053,2003,3,1,Multiple vehicle,f,f,f,60,1,0.6
1200303010075,2003,3,1,Single vehicle,f,f,f,60,1,0.6
2200303010051,2003,3,1,Multiple vehicle,f,f,t,100,1,0.6
4200303010025,2003,3,1,Single vehicle,f,f,f,100,1,0.6
5200303010026,2003,3,1,Single vehicle,f,,f,60,1,0.6
2200303010052,2003,3,1,Multiple vehicle,f,f,f,60,1,0.6
1200303010076,2003,3,1,Multiple vehicle,f,f,f,100,1,0.6
1200303010077,2003,3,1,Single vehicle,f,f,f,70,1,0.6
5200303010027,2003,3,1,Single vehicle,f,,f,40,1,0.6
5200304010044,2003,4,1,Multiple vehicle,f,,f,50,1,0
6200304010010,2003,4,1,Single vehicle,f,,f,100,1,0
5200304010045,2003,4,1,Pedestrian,f,,f,60,1,0
3200306010112,2003,6,1,Multiple vehicle,f,f,f,100,1,2
2200306010136,2003,6,1,Multiple vehicle,f,f,f,60,1,2
4200306010056,2003,6,1,Multiple vehicle,f,f,f,80,2,2
1200306010200,2003,6,1,Single vehicle,f,f,f,90,2,2
3200307010144,2003,7,1,Multiple vehicle,f,f,t,90,1,1.6
2200307010163,2003,7,1,Multiple vehicle,f,f,f,80,1,1.6
3200308010163,2003,8,1,Pedestrian,f,f,f,100,1,0.6
1200308010261,2003,8,1,Pedestrian,f,f,t,100,1,0.6
5200309010105,2003,9,1,Multiple vehicle,f,,t,100,1,4.6
3200309010189,2003,9,1,Single vehicle,f,f,f,60,1,4.6
3200310010212,2003,10,1,Single vehicle,f,f,f,50,1,0.2
1200310010343,2003,10,1,Multiple vehicle,f,t,f,100,4,0.2
1200310010344,2003,10,1,Single vehicle,f,f,f,80,1,0.2
4200310010100,2003,10,1,Single vehicle,f,f,f,100,1,0.2
6200311010034,2003,11,1,Single vehicle,f,,f,110,1,3.6
4200311010115,2003,11,1,Pedestrian,f,f,f,60,1,3.6
1200311010390,2003,11,1,Single vehicle,f,f,f,60,1,3.6
4200311010114,2003,11,1,Multiple vehicle,f,f,f,60,1,3.6
1200312010441,2003,12,1,Single vehicle,f,f,f,100,1,1
1200312010439,2003,12,1,Pedestrian,f,f,f,100,1,1
1200312010440,2003,12,1,Single vehicle,f,f,f,80,2,1
2200312010268,2003,12,1,Single vehicle,f,f,t,100,1,1
2200312010269,2003,12,1,Single vehicle,f,f,f,100,1,1
1200312010438,2003,12,1,Multiple vehicle,f,f,f,90,1,1
4200312010124,2003,12,1,Single vehicle,f,f,f,110,1,1
3200401010001,2004,1,1,Multiple vehicle,f,f,f,50,1,0
4200401010001,2004,1,1,Single vehicle,f,f,f,110,1,0
3200401010004,2004,1,1,Single vehicle,f,f,f,25,1,0
1200401010001,2004,1,1,Single vehicle,f,f,f,100,1,0
3200401010002,2004,1,1,Single vehicle,f,f,f,100,1,0
3200401010003,2004,1,1,Single vehicle,f,f,f,100,1,0
6200401010001,2004,1,1,Multiple vehicle,f,f,t,50,1,0
3200402010026,2004,2,1,Multiple vehicle,f,f,f,80,1,1
3200402010027,2004,2,1,Single vehicle,f,f,f,70,1,1
1200402010044,2004,2,1,Multiple vehicle,f,f,f,100,1,1
7200402010003,2004,2,1,Single vehicle,f,f,f,900,1,1
2200402010031,2004,2,1,Single vehicle,f,f,f,100,1,1
3200402010028,2004,2,1,Multiple vehicle,f,f,f,100,1,1
1200403010085,2004,3,1,Pedestrian,t,f,f,50,1,0
1200403010086,2004,3,1,Multiple vehicle,f,f,f,100,1,0
1200403010087,2004,3,1,Multiple vehicle,f,f,t,70,1,0
